time,observable,value,cut,channel,gamma,model,N,m_over_g,x,initial_state,quench
2.3000000000000003,mean_abs_L,0.22022238872771985,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.4000000000000004,entropy_vn,0.9743878627117525,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.4000000000000004,mean_abs_L,0.22503879089301224,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.5,entropy_vn,1.084313742925565,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.5,mean_abs_L,0.23495060173890028,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.6,entropy_vn,1.1666968435630474,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.6,mean_abs_L,0.24655224461199307,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.7,entropy_vn,1.2177103180933526,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.7,mean_abs_L,0.2549096412948599,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.8000000000000003,entropy_vn,1.2351061504024508,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.8000000000000003,mean_abs_L,0.26175836814347947,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.9000000000000004,entropy_vn,1.226161070026254,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.9000000000000004,mean_abs_L,0.2742829119648198,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.0,entropy_vn,1.2207774122981983,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.0,mean_abs_L,0.29965558018498756,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.1,entropy_vn,1.2412311971545786,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.1,mean_abs_L,0.325255612901257,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.2,entropy_vn,1.2783580017314822,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.2,mean_abs_L,0.3389975113686368,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.3000000000000003,entropy_vn,1.3033247693063574,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.3000000000000003,mean_abs_L,0.33652394230496807,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.4000000000000004,entropy_vn,1.302023714931186,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.4000000000000004,mean_abs_L,0.3174258028001033,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.5,entropy_vn,1.2840567058287697,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.5,mean_abs_L,0.2870340265487935,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.6,entropy_vn,1.267682279601805,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.6,mean_abs_L,0.26963024472378033,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.7,entropy_vn,1.2554396873302434,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.7,mean_abs_L,0.24511727170524544,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.8000000000000003,entropy_vn,1.239748844217566,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.8000000000000003,mean_abs_L,0.22437850250884267,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.9000000000000004,entropy_vn,1.217536113429827,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
3.9000000000000004,mean_abs_L,0.21481495505642573,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.0,entropy_vn,1.1906880669769422,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.0,mean_abs_L,0.21568702987548927,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.1000000000000005,entropy_vn,1.1620695022989866,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.1000000000000005,mean_abs_L,0.22163873917009635,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.2,entropy_vn,1.140171501015402,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.2,mean_abs_L,0.22734677803073572,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.3,entropy_vn,1.153137681690286,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.3,mean_abs_L,0.23020901901716576,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.4,entropy_vn,1.2237439480015364,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.4,mean_abs_L,0.23063988748101416,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.5,entropy_vn,1.319088805130875,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.5,mean_abs_L,0.2297937561508382,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.6000000000000005,entropy_vn,1.381028498802455,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.6000000000000005,mean_abs_L,0.22827122131228197,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.7,entropy_vn,1.3963187600455247,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.7,mean_abs_L,0.229070987945202,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.800000000000001,entropy_vn,1.3913536443203895,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.800000000000001,mean_abs_L,0.23849313386448193,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.9,entropy_vn,1.3924948501926608,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
4.9,mean_abs_L,0.2583528765509451,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
